activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005625,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,305000.0,NA,3.25,NA,2,2758.7,NA,655.0,,150.1,360,NA,120,2,1,2,2,405000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4079,23.66,125500,109.94,1288,1265,46
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003902,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,795000.0,NA,2.65,NA,2,0.0,NA,0.0,,,360,NA,84,2,1,2,2,1735000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4606,18.61,125500,179.64,1385,1738,67
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059009847,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,815000.0,NA,2.65,NA,2,2908.7,NA,655.0,,,360,NA,84,2,2,2,2,1245000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3323,10.41,125500,131.64,1175,1294,42
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031001901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,415000.0,NA,2.95,NA,2,2598.7,NA,655.0,,,360,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3903,62.98,125500,63.69,302,690,10
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004309,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,965000.0,NA,3.35,NA,2,4317.4,NA,1155.0,,175.0,360,NA,120,2,2,2,2,1355000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3633,22.98,125500,121.75,1145,1644,67
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,1,2,2,2,335000.0,NA,2.95,NA,2,2227.4,NA,30.0,,,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3174,36.64,125500,106.94,874,1340,0
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005006705,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,2085000.0,NA,2.85,NA,2,5212.4,NA,1155.0,,,360,NA,120,2,1,2,2,3205000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1846,13.22,125500,242.35,611,743,50
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,1,2,2,2,255000.0,NA,2.5,NA,2,2710.4,NA,655.0,,,180,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4412,23.57,125500,137.61,1612,2152,65
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08045,08045951804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,905000.0,NA,3.3,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,1,2,2,1295000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4621,26.25,90900,126.39,1469,2218,24
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,575000.0,NA,2.95,NA,2,3017.4,NA,655.0,,,360,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5479,20.42,125500,105.58,1484,1864,0
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,325000.0,NA,2.65,NA,2,3081.7,NA,655.0,,,360,NA,120,2,1,2,2,705000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5479,20.42,125500,105.58,1484,1864,0
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,2395000.0,NA,3.25,NA,3,3265.4,NA,1155.0,,1015.0,360,NA,NA,2,2,2,2,3375000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2601,15.15,90900,158.22,914,1181,21
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005612,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,965000.0,NA,2.95,NA,2,2427.4,NA,60.0,,,360,NA,NA,2,2,2,2,2005000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3661,25.98,125500,129.45,855,1032,47
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,355000.0,NA,2.75,NA,2,4831.7,NA,655.0,,1343.2,360,NA,NA,2,2,2,2,2505000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3989,14.36,90900,98.91,1497,1763,36
2023,7H6GLXDRUGQFU57RNE97,17820,CO,08041,08041006902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,1,545000.0,NA,4.0,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,875000,1,3,3,5,4,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5019,26.96,105000,110.59,1170,1561,31
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000403,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,3095000.0,NA,2.25,NA,3,4969.4,NA,1155.0,,,360,NA,62,2,1,2,2,5155000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2332,13.38,90900,153.42,610,1228,41
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005636,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,2,2,1,2,905000.0,NA,3.25,NA,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,5205000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1873,13.99,125500,242.35,600,663,24
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005636,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,1105000.0,NA,2.65,NA,2,3560.4,NA,1155.0,,,360,NA,120,2,1,2,2,5205000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1873,13.99,125500,242.35,600,663,24
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,255000.0,NA,3.1,NA,2,2911.7,NA,655.0,,15.0,360,NA,NA,2,2,2,2,865000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2332,13.38,90900,153.42,610,1228,41
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08067,08067970705,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,705000.0,NA,3.0,NA,3,3573.7,NA,655.0,,,360,NA,84,2,1,2,2,1095000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2702,18.87,90900,134.68,739,1270,26
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,695000.0,NA,2.85,NA,2,3020.4,NA,655.0,,,360,NA,120,2,1,2,2,1385000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3622,26.34,125500,127.83,1117,1438,76
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000403,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,2.4825E7,NA,3.25,NA,2,187530.7,NA,154630.0,,,360,NA,60,2,1,2,2,50005000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2332,13.38,90900,153.42,610,1228,41
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08113,08113968200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,1,2005000.0,NA,2.85,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,1,2,2,3805000,1,3,3,5,2,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1517,16.02,90900,98.67,571,956,29
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005612,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,2,2,1,2,155000.0,NA,2.95,NA,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,2005000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3661,25.98,125500,129.45,855,1032,47
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08113,08113968101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,905000.0,NA,3.4,NA,2,42588.7,NA,34630.0,,,360,NA,84,2,1,2,2,5505000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2616,17.24,90900,132.96,377,1139,35
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,3005000.0,NA,2.95,NA,3,9501.4,NA,1155.0,,1900.25,360,NA,84,2,1,2,2,6805000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2601,15.15,90900,158.22,914,1181,21
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08113,08113968101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,1,665000.0,NA,3.55,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,1405000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2616,17.24,90900,132.96,377,1139,35
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,2995000.0,NA,2.6,NA,3,4674.4,NA,1155.0,,,360,NA,120,2,1,2,2,5005000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3989,14.36,90900,98.91,1497,1763,36
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08107,08107000500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,1355000.0,NA,2.85,NA,2,5960.4,NA,1155.0,,,360,NA,120,2,1,2,2,2155000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4026,10.83,90900,147.46,919,1666,39
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000702,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,1425000.0,NA,3.15,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,2505000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1389,14.54,90900,210.66,586,1259,41
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000402,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,4555000.0,NA,2.875,NA,3,8896.4,NA,1155.0,,1283.0,360,NA,120,2,1,2,2,6505000,1,2,3,5,2,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2582,21.26,90900,153.25,447,1051,41
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,3905000.0,NA,2.65,NA,3,9342.7,NA,1155.0,,,360,NA,120,2,1,2,2,7805000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3989,14.36,90900,98.91,1497,1763,36
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000702,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,1,2,2,2,9005000.0,NA,2.75,NA,3,18783.0,NA,1155.0,,475.0,360,NA,120,2,1,2,2,18505000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1389,14.54,90900,210.66,586,1259,41
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003203,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1405000.0,NA,3.05,NA,2,3618.7,NA,1155.0,,,360,NA,NA,2,2,2,2,1855000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3100,11.19,125500,242.35,1112,1303,0
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000101,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,2,2,1,2,535000.0,NA,2.95,NA,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,2505000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3989,14.36,90900,98.91,1497,1763,36
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004006,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,945000.0,NA,3.05,NA,2,2676.7,NA,655.0,,,360,NA,120,2,1,2,2,2505000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5373,20.23,125500,206.85,1189,1320,53
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000402,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1845000.0,NA,3.25,NA,3,4522.4,NA,1155.0,,78.0,360,NA,NA,2,2,2,2,3225000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2582,21.26,90900,153.25,447,1051,41
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08113,08113968101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1415000.0,NA,2.8,NA,3,6022.4,NA,1155.0,,,360,NA,84,2,2,2,2,2305000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2616,17.24,90900,132.96,377,1139,35
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003802,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,905000.0,NA,3.45,NA,2,2267.4,NA,30.0,,,360,NA,NA,2,2,2,2,1355000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3970,18.34,125500,180.36,1368,1462,22
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08049,08049000205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,605000.0,NA,2.85,NA,3,3477.4,NA,655.0,,,360,NA,84,2,1,2,2,1575000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3543,11.52,90900,130.5,940,2457,20
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,655000.0,NA,3.15,NA,2,2978.7,NA,655.0,,,360,NA,NA,2,2,2,2,1195000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2347,22.41,125500,137.9,941,1075,73
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,415000.0,NA,2.8,NA,2,2980.4,NA,655.0,,,360,NA,NA,2,2,2,2,1805000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4341,13.82,125500,242.35,1313,1486,66
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000402,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,1,2,2,2,6615000.0,NA,2.55,NA,3,11940.4,NA,1155.0,,,360,NA,84,2,1,2,2,13005000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2582,21.26,90900,153.25,447,1051,41
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000404,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1405000.0,NA,2.5,NA,3,36222.4,NA,26155.0,25000.0,1218.0,360,NA,120,2,1,2,2,8005000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2059,15.15,90900,206.29,518,1212,36
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08117,08117000301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,315000.0,NA,2.95,NA,2,3039.7,NA,30.0,,501.0,360,NA,NA,2,2,2,2,1135000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1977,13.35,90900,110.15,718,1479,30
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000402,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,1875000.0,NA,2.95,NA,2,2986.7,NA,0.0,,10.0,360,NA,120,2,1,2,2,2775000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5052,41.57,90900,136.7,1095,1977,25
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,2,2,1,2,105000.0,NA,2.85,NA,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,1405000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4467,28.12,125500,154.24,1369,1531,0
